,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-14.630933090353793,-16.301613848025823,-15.764978246879119,-16.588905432823992,-15.70057219369163,-14.410696733604766,-16.411696454296845,-15.338060701203288,-16.098494196831265,-15.081284312278962,-15.872711247251198,-14.65593673546627,-15.604229469916248,-15.548921584619329,-14.780842022275511,-15.81419447818789,-16.39713451467423,-14.6720784049849,-15.973495529486902,-14.35376897852454,-16.488946040127225
5,-11.193996285338034,-10.382143670848656,-10.743598281084495,-9.695544403566966,-11.03430433874917,-9.209026225804573,-9.920349287061354,-10.73500326258695,-12.0703924779656,-10.191432584686178,-9.625028370551474,-9.329036598487317,-9.335531602740303,-9.270831891364157,-10.557344067081324,-9.304073847203531,-10.082222657280916,-9.261577584993784,-9.078594521411551,-11.276582543878892,-9.358524196840056
6,-3.7723262867214493,-5.3389094749359,-3.8865066265977273,-4.608126799473509,-3.689788260327129,-4.305191054626633,-4.776441370957659,-4.6316643112614955,-4.073661214427191,-1.9905394906997942,-3.8836257412626014,-3.407607862184136,-3.421250098389801,-5.2135562831418145,-3.5792604557801013,-3.7662009699017704,-5.388564276298583,-3.807012117022434,-3.864932157402677,-4.753477008845014,-4.274510153232591
7,-4.02357933534119,-4.689067913237508,-4.519235243789705,-3.6536861163476564,-3.6280236824363175,-3.789009615605751,-3.550451579329718,-3.7576994240433925,-3.8721279179612487,-3.651062627727881,-4.13642824116834,-3.9432603636444634,-3.6767118034022395,-3.8584118231394267,-3.663202192130743,0.23146797114472079,-3.701815222345492,-3.7207853509828164,-3.83274323292112,-3.6831674734416096,-3.57901398496692
8,-4.9109382766028125,-3.9122531641361364,-0.20054341952254426,-4.085267385185211,-4.645858308147076,-4.048045901899568,-3.7059551329305114,-3.272072069542953,-4.295069525951805,-3.811240312822172,-7.21035717519054,-4.782330606204381,-3.4116728035711352,-5.549183612161833,-4.094733706288701,-3.8698286145909417,-3.738048536068835,-4.093430131688416,-3.9697746085569996,-5.427171682493448,-7.638280999995153
9,-10.090104224376493,-0.8617462496133746,-9.642649535810701,-10.140510448058702,-7.972118457718253,-8.871661559256008,-8.632378104748138,-7.704018764683828,-9.451388028113037,-9.455982641525619,-8.870129316536842,-7.06354990668553,-7.6313925965688405,-7.991675428404116,-8.066363685148232,-8.393732486307963,-9.025560815729092,-9.782598387690287,-9.266377536251095,-7.258962420608338,-8.992765967098318
10,-12.824673224523405,-12.834736738205175,-13.28362039411089,-12.749393606864492,-13.07219672909612,-12.638080731490641,-5.328776802194125,-13.848963804594499,-14.233937391086867,-13.04277014399658,-12.485101450916599,-14.218720500061869,-12.941671215301906,-13.493768216044659,-14.344471895785828,-13.204086710645088,-12.709993060113506,-13.356882311108322,-14.074806405965113,-13.050458309134783,-13.06248002700378
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
