,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.6766538539939224,0.0,0.0,0.0,0.0,0.0,0.34143365537544257,0.8683818725012645,0.0,0.0,0.0,0.0,0.0,1.3981870747291314,0.0,0.0,0.0,1.1862969804477412,1.077139255369465,0.0
1,-1.112787142931733,1.1271584827756067,1.0883593041130817,1.086733536546116,1.1824467192033508,1.1348474408743912,0.597716440113478,0.009253583013236089,1.1677751678597752,-1.0963709256578538,1.1285590477489718,1.1533279692359246,1.690383259578277,1.1121106600261983,0.35561202310804885,0.8833537469888234,-3.8276645847042565,1.1749262998637746,-4.395450311635145,1.1728508516099891,1.1502841768818768
2,1.3654046794196102,0.8626142653394268,-4.398785286314846,1.3673213914566391,1.382223474584431,1.3797490760173257,1.3697475059525634,1.3418800739285879,1.3894646906802257,1.3349203923528918,1.3134155161701573,-1.4678484696059284,-2.7165356235261076,1.6197591053339737,-4.014518026996465,1.3929681575555848,1.398676936932653,1.392559948120692,1.4202228201345943,1.3967265032877119,1.3389389886041831
3,1.330284591038836,1.487034285605145,0.2777373442132667,0.11077553840847032,1.5517996025198666,0.6737770235840788,-3.660467901592706,-4.32915695580559,1.5556645083767315,1.5605680608486348,1.4833190486835277,1.5213171433131194,1.5474181338115618,1.566885145642317,1.6140030201332696,-0.005232202237107408,1.5166781580788666,1.3890148446596373,1.570477479508249,1.543799235440951,1.5646498290317556
4,1.832898052570694,-1.035408934117096,1.8173288348161531,1.8395324423719428,-4.139425785810135,-5.0856337781199645,2.0339898441235427,1.7784724575485467,1.8215636246199258,1.8496477372844924,-0.31053135711606705,-0.761378270767989,1.2999575817288536,1.863806538562864,1.8961044541679324,1.8128966934668367,1.837452367295314,-1.0970024472204107,1.543685496642711,1.7134768687822737,1.3509227897281888
5,1.7192755217815314,2.0239877766681733,-0.5923226596963227,1.8532410144758693,1.991978448138087,2.1093058228583663,-0.8474033490329038,2.1464843609160082,-3.991351363040626,1.9781642724621804,-0.9281496198798433,-2.81467963766565,2.1255433822127023,2.1362621131349875,-0.1610044368626018,1.7116775096331516,-0.4423462543591494,-4.069420884406539,2.118355597237774,1.9766083435814976,2.087757189232394
6,2.3303766963559385,2.560797214818577,2.5088199779824194,2.5175813214793408,2.579201990799785,2.520693850671016,1.1164534367812526,2.525571915416357,2.559167612913947,2.5806787715285173,2.5873606447393795,2.5602882217930194,-2.548877150256169,-4.233147034006689,2.5698360554517348,2.5161052657660017,2.5784944639896903,3.024782842046011,2.5598809349093745,2.5602830777849395,2.4146809114481487
7,2.9579506392244217,2.906436397988953,2.9478034296769864,2.9675312206487225,2.82088057669025,2.9435745259747113,3.0701999276680496,2.950755004053729,2.9836143959817605,2.9720212287136403,0.37114777263224763,3.1493951545465375,2.9813792148251705,2.959232514953867,2.9404247732912814,2.9049556684639057,2.328523800409486,2.991451891960938,2.92306969106157,2.9510379843743397,2.3633315781443267
8,2.393391487390448,-3.699078149333284,2.5900781754416875,-2.742407023172154,2.4707719201664853,2.577993008056156,2.604195968466783,2.571570756742937,2.5826581404506355,0.1684500399961144,2.5958612764334426,2.5835986938673927,2.5326740849604708,2.7860888601785136,2.4008355645465156,2.48454322846189,2.81758403141158,2.543287862271212,1.860100879741204,2.603571259695962,2.5527247495897143
9,-3.5521549112015687,2.1579603338326425,2.155995681580878,2.138208932474644,2.0995278767756753,-3.5061977269189635,2.1966147278859536,-3.5379390804007658,1.9824099062569944,1.8950773450803169,-0.5346640811760457,2.150073607859673,2.1631535708943552,2.1968197917406913,-4.27309403252843,2.1911631991006786,2.0655688189437633,-0.6966916732450708,2.0523681145822956,2.186229865202897,2.108142322941645
10,1.6921188379592584,1.1516842824071696,1.537530118339623,1.6616655503584978,1.5344215735055093,1.503474878299909,1.456021564519157,1.659554543330291,-4.158427639041759,-1.3293906131497328,0.5505396548253025,1.6445845679197364,-4.62957929647196,1.5981815606994016,1.6884226312621662,1.601851237423284,1.510627613547386,1.6524625899033512,-4.325355432056157,0.3852068114730387,1.7007575014554874
11,-1.3346395458683578,-2.212514953855596,0.1381608048124099,0.8281588360994653,-1.3111910522983954,-4.2039751194662305,0.7010720286548586,0.13349187830256581,1.2559100268754981,1.151679600823524,1.1905777433649782,-1.380474292417448,-3.9501256439771133,1.1880452468560023,1.0743948170511666,-4.440190922687843,1.061991362424199,-4.766936261712796,0.2848693158954172,-3.8770915332280653,-3.904386494166462
12,-4.023796824325222,-0.10310079923022353,0.43850651818718733,-4.305608191043652,-1.4227867277061035,0.16453809803961805,-1.668148021803404,0.6258289831693379,-1.698114368303822,-4.002469771218184,-4.1314759642744185,-4.556694892917227,0.172458528068826,-4.167744936147493,0.09893048956974826,-1.5562029338744532,-4.63666375532373,-3.9982512635748018,0.2618819355921127,-3.894304650535825,0.04203424949933843
13,-2.092987710760401,-2.008876304621024,-6.946638216406724,-5.575830867336633,-3.30926507701958,-5.779382646506882,-4.822906862325218,-5.059212351476398,-4.30488167595276,-4.373611554126592,0.6044217019148946,-5.303634572871977,-0.7602533598102426,-4.6887982084884845,-4.48413050125624,-4.63370054561394,-4.798455251382404,-1.9635372728222356,-5.182009606414198,-2.1375845210256674,-4.720966495566807
14,-4.853480851292621,-5.083836761734884,-5.426374632246791,-4.858900891382989,-5.171500657530479,-5.2457544361528825,-5.459569343246815,-5.0,-6.017203514626855,-0.7122233409048929,-5.472286882285517,-5.5679414096257345,-2.1491224937151747,-2.1941098479219603,-5.0,-2.7931008175998624,-3.7193563036354993,-4.947968749999999,-2.4708363255258314,-4.347078132182045,-5.735219458871564
15,-5.0,0.9432827615977415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043749999999999956,0.0,0.0,0.0
