0 50.047718502572046
1 21.65120541581281
2 45.23636788094086
3 113.04588923426012
4 15.460251528668572
5 184.04393455907731
6 213.42443934460877
7 180.8148572097421
8 123.09744856024246
9 157.7195576209122
10 26.79893548337749
11 41.37907166978704
12 16.80682319459817
13 99.42986567715346
14 190.09106057347105
15 23.558558505072455
16 64.82306974964087
17 205.75852686719247
18 63.426784646650354
19 189.69366732816903
20 40.77209496268029
21 32.202185162987874
22 21.08672200893816
23 105.08464238529946
24 222.16977969767728
25 117.17514594442761
26 30.82787598941087
27 167.49622571476226
28 243.4017428790538
29 201.22951587065077
30 182.28056522385015
31 -33.90462216925144
32 -75.46255758107928
33 85.23172533744929
34 218.204873133205
35 94.0249950114374
36 120.130678352565
37 55.75171261710805
38 63.79086268041787
39 111.61200934872258
40 208.71471973457733
41 173.22702520386656
42 69.3431064566901
43 109.57121218299942
44 151.32497820136567
45 -75.5091512169732
46 62.036573038398224
47 255.93304708156853
48 26.245225621179475
49 61.77931842931798
