1,78
2,92
3,49
4,125
5,281
6,91
7,76
8,210
9,64
10,172
11,164
12,170
13,124
14,93
15,208
16,47
17,138
18,122
19,156
20,28
21,191
22,197
23,109
24,156
25,76
26,88
27,80
28,233
29,55
30,90
31,111
32,144
33,55
34,268
35,111
36,202
37,43
38,210
39,107
40,154
41,181
42,156
43,151
44,69
45,147
46,82
47,131
48,40
49,213
50,76
51,108
52,59
53,130
54,100
55,130
56,149
57,125
58,73
59,117
60,118
61,181
62,90
63,46
64,201
65,177
66,217
67,53
68,100
69,183
70,353
71,178
72,169
73,81
74,256
75,119
76,181
77,179
78,65
79,149
80,194
81,134
82,65
83,70
84,123
85,156
86,156
87,153
88,178
89,177
90,116
91,177
92,81
93,62
94,52
95,96
96,250
97,178
98,90
99,141
100,146
101,107
102,115
103,169
104,192
105,92
106,131
107,92
108,146
109,53
110,201
111,196
112,50
113,220
114,52
115,80
116,75
117,268
118,133
119,157
120,84
121,304
122,72
123,88
124,85
125,40
126,131
127,209
128,110
129,111
130,120
131,76
132,136
133,102
134,157
135,249
136,180
137,182
138,166
139,219
140,80
141,97
142,174
143,58
144,163
145,72
146,249
147,115
148,178
149,138
150,80
151,165
152,130
153,103
154,63
155,214
156,101
157,73
158,150
159,70
160,113
161,218
162,286
163,70
164,174
165,65
166,36
167,142
168,142
169,111
170,121
171,124
172,130
173,120
174,150
175,90
176,94
177,70
178,92
179,77
180,154
181,190
182,141
183,61
184,213
185,171
186,143
187,47
188,203
189,115
190,149
191,299
192,171
193,216
194,113
195,60
196,136
197,58
198,93
199,112
200,152
201,379
202,176
203,119
204,91
205,156
206,71
207,104
208,110
209,169
210,105
211,152
212,83
213,62
214,126
215,90
216,178
217,98
218,105
219,50
220,132
221,175
222,99
223,56
224,201
225,61
226,162
227,124
228,90
229,85
230,159
231,166
232,144
233,84
234,76
235,311
236,81
237,138
238,51
239,94
240,73
241,37
242,119
243,118
244,109
245,145
246,50
247,148
248,196
249,179
250,48
251,96
252,87
253,70
254,164
255,136
256,164
257,73
258,165
259,152
260,284
261,60
262,65
263,95
264,197
265,155
266,286
267,214
268,89
269,105
270,94
271,58
272,192
273,127
274,112
275,191
276,84
277,62
278,60
279,67
280,53
281,181
282,92
283,55
284,121
285,84
286,37
287,91
288,161
289,226
290,127
291,127
292,235
293,58
294,185
295,69
296,51
297,65
298,148
299,65
300,237
301,131
302,160
303,64
304,119
305,159
306,58
307,181
308,144
309,83
310,148
311,174
312,88
313,123
314,137
315,226
316,182
317,119
318,82
319,76
320,126
321,268
322,169
323,167
324,67
325,98
326,52
327,149
328,173
329,65
330,131
331,165
332,76
333,0
