1 0.99
2 0.9889
3 0.9878
4 0.9867
5 0.9856
6 0.9845
7 0.9833999999999999
8 0.9823
9 0.9812
10 0.9801
11 0.979
12 0.9779
13 0.9768
14 0.9757
15 0.9746
16 0.9735
17 0.9724
18 0.9712999999999999
19 0.9702
20 0.9691
21 0.968
22 0.9669
23 0.9658
24 0.9647
25 0.9636
26 0.9625
27 0.9614
28 0.9603
29 0.9591999999999999
30 0.9581
31 0.957
32 0.9559
33 0.9548
34 0.9537
35 0.9526
36 0.9515
37 0.9504
38 0.9493
39 0.9481999999999999
40 0.9470999999999999
41 0.946
42 0.9449
43 0.9438
44 0.9427
45 0.9416
46 0.9405
47 0.9394
48 0.9383
49 0.9372
50 0.9360999999999999
51 0.9349999999999999
52 0.9339
53 0.9328
54 0.9317
55 0.9306
56 0.9295
57 0.9284
58 0.9273
59 0.9262
60 0.9251
61 0.9239999999999999
62 0.9228999999999999
63 0.9218
64 0.9207
65 0.9196
66 0.9185
67 0.9174
68 0.9163
69 0.9152
70 0.9141
71 0.913
72 0.9118999999999999
73 0.9107999999999999
74 0.9097
75 0.9086
76 0.9075
77 0.9064
78 0.9053
79 0.9042
80 0.9031
81 0.902
82 0.9009
83 0.8997999999999999
84 0.8986999999999999
85 0.8976
86 0.8965
87 0.8954
88 0.8943
89 0.8932
90 0.8921
91 0.891
92 0.8899
93 0.8888
94 0.8876999999999999
95 0.8865999999999999
96 0.8855
97 0.8844
98 0.8833
99 0.8822
100 0.8811
