1 52.92857142857143
2 32.18571428571429
3 92.21428571428568
4 16.214285714285715
5 217.44285714285695
6 166.29999999999995
7 35.099999999999994
8 30.700000000000003
9 76.85714285714286
10 43.3
11 90.24285714285706
12 96.97142857142852
13 23.80000000000001
14 44.58571428571428
15 13.3
16 138.75714285714287
17 57.699999999999974
18 27.585714285714282
19 18.085714285714285
20 43.27142857142856
21 24.82857142857143
22 27.428571428571438
23 12.0
24 6.371428571428567
25 77.37142857142857
26 38.74285714285717
27 65.21428571428572
28 35.48571428571428
29 36.45714285714285
30 16.12857142857143
31 41.52857142857141
32 58.30000000000001
33 29.04285714285715
34 26.514285714285712
35 26.814285714285703
36 10.728571428571435
37 159.19999999999985
38 42.42857142857141
39 19.55714285714285
40 121.42857142857142
41 22.471428571428568
42 -6.3
43 30.628571428571426
44 10.12857142857143
45 19.64285714285715
46 48.24285714285712
47 63.985714285714266
48 25.35714285714287
49 43.5857142857143
50 18.27142857142857
51 51.171428571428564
52 158.97142857142853
53 29.757142857142874
54 7.999999999999993
55 24.985714285714288
56 13.085714285714285
57 115.71428571428565
58 131.24285714285713
59 72.57142857142854
60 50.014285714285705
61 52.44285714285719
62 44.4142857142857
63 11.214285714285722
64 13.51428571428572
65 48.842857142857135
66 84.79999999999997
67 89.78571428571423
68 75.98571428571427
69 24.528571428571418
70 31.52857142857141
71 139.5714285714286
72 32.9
73 101.84285714285713
74 32.442857142857136
75 22.371428571428567
76 52.29999999999998
77 107.51428571428573
78 25.65714285714286
79 56.52857142857145
80 91.12857142857139
81 85.89999999999996
82 74.92857142857135
83 27.157142857142865
84 36.9142857142857
85 36.657142857142865
86 33.2857142857143
87 27.08571428571429
88 125.6857142857142
89 28.128571428571448
90 78.99999999999993
91 69.84285714285717
92 26.65714285714285
93 67.0428571428571
94 95.50000000000004
95 71.77142857142859
96 64.07142857142851
97 80.05714285714284
98 27.785714285714285
99 44.728571428571456
100 10.642857142857157
