,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-5.796516779051281,-36.577703193453615,5.468520514540242,5.177066020880412,4.646083506986475,-3.9991458642184368,5.171550615147928,-12.24172021184081,-9.8114564675948,4.602821304902304,5.18280172563013,5.324927114068081,5.129092548087419,5.013561651679745,4.590129786418997,0.06944241427566578,4.792009930646359,5.046860840433984,5.248871494276763,4.998105450648849,5.328729362621756,-19.721286364310252
4,2.1905273953914466,2.986856139901449,2.518763964774037,3.275552206172558,3.503888665028562,3.0267956148456445,1.5116126997291819,3.1553266310156274,2.907464880250643,3.0204495460932828,3.4288727898787927,2.8382320652295023,2.953157949815437,3.008427218329625,4.0094698059588705,3.4624965083694104,2.5389957278357853,2.6235520971371127,3.113412460603426,2.9071507471594913,2.8294810440814078,2.4436797397014454
5,0.9302904591009284,0.9045213819539895,0.9421245165801158,0.8945467253129346,0.9468084807132946,0.8975770366777319,0.8862385892849671,0.7970002310364811,0.8520228722197105,0.900692341063857,0.8467149530399136,0.8457873029344654,0.8795720546245945,0.9168368768423555,0.9556302589329473,0.9739647465454031,0.8991331722021241,0.9298866740888154,0.9066605313342566,0.9712011764038828,0.9094125996749536,0.8938601603384352
6,4.562990822074462,4.061724995269552,4.464565633427416,4.66566254708922,4.6685512262606945,4.46798398693265,4.779651242532266,4.473426478429556,-4.374340493589006,4.357303711791607,4.784557092642596,4.00489666912337,4.767176460792992,4.451290294904985,4.183098167441067,4.425906875716718,4.38810275695341,3.3103618175581566,4.376919710904169,4.692936723968106,-20.93728702401308,4.271298375035131
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-99.999999840435,-99.999997134882,-99.999997134882,-99.99999977720843,-99.99999995187702,-99.99987957177136,-99.99999998267573,-99.99997405020827,-99.99967923488359,-99.99999999625796,-99.999997134882,-99.99999936659066,-99.99999997112621,-99.99999977195299,-99.99999977720843,-99.99999998267573,-99.99999998960544,-99.99999977720843,-99.99999896855752,-99.99998673556482,-99.99997789260803,-99.99999998267573
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
