1,138
2,63
3,237
4,43
5,136
6,21
7,74
8,115
9,45
10,71
11,99
12,43
13,59
14,58
15,96
16,328
17,56
18,284
19,116
20,54
21,87
22,86
23,101
24,202
25,141
26,142
27,116
28,93
29,123
30,230
31,109
32,57
33,82
34,165
35,119
36,135
37,105
38,36
39,226
40,34
41,76
42,166
43,37
44,117
45,44
46,265
47,171
48,86
49,38
50,40
51,412
52,104
53,45
54,38
55,55
56,60
57,104
58,93
59,120
60,43
61,39
62,82
63,44
64,55
65,57
66,125
67,33
68,117
69,75
70,106
71,92
72,56
73,167
74,71
75,79
76,174
77,139
78,106
79,173
80,21
81,117
82,188
83,81
84,111
85,21
86,54
87,63
88,75
89,153
90,66
91,351
92,290
93,148
94,162
95,195
96,331
97,114
98,140
99,123
100,165
101,63
102,57
103,132
104,168
105,48
106,67
107,68
108,71
109,28
110,91
111,58
112,121
113,110
114,61
115,84
116,157
117,116
118,142
119,107
120,120
121,91
122,87
123,153
124,93
125,125
126,276
127,153
128,92
129,72
130,48
131,216
132,26
133,81
134,110
135,36
136,171
137,172
138,128
139,57
140,66
141,34
142,54
143,79
144,229
145,53
146,76
147,238
148,119
149,45
150,72
151,98
152,46
153,57
154,158
155,54
156,121
157,85
158,121
159,29
160,43
161,134
162,93
163,73
164,80
165,331
166,99
167,134
168,29
169,46
170,157
171,46
172,54
173,65
174,40
175,156
176,124
177,88
178,242
179,248
180,228
181,104
182,70
183,33
184,105
185,46
186,79
187,68
188,143
189,66
190,27
191,95
192,184
193,238
194,48
195,54
196,134
197,118
198,51
199,54
200,245
201,40
202,50
203,67
204,54
205,90
206,101
207,42
208,102
209,65
210,275
211,60
212,37
213,83
214,140
215,117
216,80
217,71
218,127
219,45
220,51
221,110
222,95
223,35
224,57
225,105
226,60
227,106
228,195
229,48
230,112
231,90
232,60
233,56
234,53
235,85
236,61
237,154
238,53
239,130
240,35
241,129
242,72
243,23
244,38
245,24
246,38
247,78
248,107
249,183
250,174
251,34
252,87
253,116
254,54
255,218
256,21
257,280
258,47
259,200
260,45
261,55
262,104
263,24
264,89
265,148
266,51
267,65
268,66
269,70
270,53
271,93
272,191
273,289
274,78
275,75
276,263
277,87
278,200
279,60
280,70
281,144
282,54
283,72
284,108
285,48
286,87
287,63
288,132
289,102
290,36
291,35
292,84
293,36
294,283
295,35
296,60
297,36
298,114
299,236
300,32
301,48
302,43
303,67
304,202
305,228
306,76
307,53
308,85
309,85
310,48
311,271
312,112
313,213
314,48
315,42
316,96
317,66
318,133
319,48
320,167
321,208
322,35
323,77
324,79
325,87
326,234
327,56
328,168
329,64
330,75
331,67
332,79
333,96
334,29
335,114
336,21
337,20
338,53
339,36
340,48
341,113
342,53
343,44
344,48
345,36
346,54
347,21
348,42
349,44
350,89
351,56
352,39
353,167
354,58
355,168
356,109
357,250
358,156
359,54
360,89
361,35
362,273
363,78
364,118
365,203
366,42
367,130
368,69
369,114
370,30
371,62
372,52
373,29
374,221
375,62
376,46
377,120
378,33
379,135
380,44
381,91
382,62
383,36
384,34
385,221
386,57
387,60
388,106
389,35
390,103
391,30
392,42
393,31
394,26
395,21
396,72
397,63
398,144
399,81
400,50
401,192
402,168
403,104
404,72
405,99
406,47
407,104
408,72
409,42
410,56
411,46
412,82
413,54
414,36
415,98
416,84
417,38
418,30
419,333
420,81
421,294
422,71
423,79
424,70
425,153
426,119
427,62
428,145
429,126
430,108
431,216
432,91
433,94
434,70
435,30
436,252
437,154
438,29
439,75
440,43
441,30
442,65
443,136
444,156
445,77
446,49
447,132
448,48
449,123
450,46
451,42
452,56
453,112
454,45
455,43
456,48
457,63
458,61
459,257
460,109
461,71
462,114
463,66
464,24
465,144
466,54
467,42
468,173
469,42
470,30
471,130
472,197
473,90
474,282
475,108
476,114
477,179
478,53
479,54
480,30
481,114
482,291
483,332
484,102
485,54
486,65
487,79
488,61
489,318
490,134
491,138
492,73
493,123
494,88
495,174
496,114
497,359
498,198
499,102
500,30
501,54
502,329
503,278
504,113
505,142
506,56
507,86
508,86
509,219
510,34
511,124
512,91
513,154
514,78
515,183
516,49
517,145
518,37
519,167
520,111
521,36
522,78
523,25
524,84
525,86
526,38
527,99
528,61
529,87
530,132
531,41
532,93
533,108
534,43
535,44
536,136
537,47
538,95
539,232
540,60
