1,91.15
2,35.95
3,123.44
4,18.79
5,57.81
6,5.8
7,34.81
8,43.08
9,29.29
10,42.57
11,66.96
12,23.19
13,26.79
14,36.85
15,56.4
16,165.82
17,22.19
18,160.45
19,76.84
20,27.85
21,41.35
22,32.89
23,41.69
24,110.85
25,91.91
26,104.84
27,72.44
28,62.24
29,69.07
30,131.65
31,73.19
32,31.71
33,37.17
34,90.93
35,83.66
36,72.59
37,75.14
38,17.55
39,144.14
40,12.15
41,48.39
42,93.73
43,16.74
44,77.34
45,20.51
46,194.41
47,89.24
48,39.85
49,18.14
50,15.14
51,305.06
52,61.76
53,21.38
54,19.08
55,30.84
56,34.31
57,79.81
58,49.84
59,41.34
60,24.05
61,20.38
62,24.9
63,15.59
64,27.74
65,21.1
66,82.36
67,12.38
68,65.77
69,52.66
70,56.59
71,59.44
72,33.92
73,100.14
74,39.54
75,44.96
76,102.19
77,86.71
78,76.04
79,106.32
80,4.49
81,82.1
82,77.02
83,46.76
84,50.0
85,6.39
86,16.92
87,29.81
88,40.31
89,102.36
90,41.15
91,203.84
92,179.46
93,62.3
94,76.02
95,127.49
96,200.22
97,69.45
98,72.24
99,86.75
100,96.68
101,36.12
102,31.3
103,85.27
104,119.41
105,15.94
106,27.7
107,41.42
108,51.89
109,8.76
110,57.7
111,28.14
112,76.91
113,51.86
114,21.34
115,49.82
116,73.66
117,70.49
118,95.26
119,59.38
120,78.69
121,42.99
122,58.47
123,83.29
124,33.54
125,78.44
126,184.36
127,104.11
128,63.97
129,44.15
130,22.54
131,136.87
132,9.36
133,41.94
134,68.66
135,17.55
136,86.52
137,116.94
138,58.25
139,16.59
140,28.25
141,15.17
142,31.19
143,34.3
144,115.76
145,19.4
146,51.66
147,151.65
148,78.51
149,18.61
150,40.32
151,54.54
152,20.29
153,33.36
154,96.56
155,31.25
156,85.74
157,62.67
158,75.76
159,13.7
160,17.73
161,95.85
162,64.59
163,49.21
164,52.86
165,214.34
166,69.71
167,94.04
168,7.98
169,19.93
