1,96.64
2,27.73
3,124.53
4,21.97
5,39.79
6,144.92
7,43.81
8,66.58
10,59.05
11,18.64
12,144.33
13,20.48
14,15.95
15,33.92
16,37.15
17,46.21
18,60.44
19,57.42
20,134.75
21,25.09
22,80.08
23,113.55
24,33.8
25,11.08
26,23.48
27,96.08
28,56.36
29,84.11
30,38.49
31,30.71
32,51.3
33,53.55
34,166.51
35,39.14
36,53.58
37,9.84
38,56.4
39,16.0
40,38.28
41,26.51
42,53.52
43,25.19
44,93.1
45,75.67
46,140.58
47,5.04
48,35.82
49,82.0
50,38.11
51,29.92
52,49.3
53,41.6
54,11.56
55,20.97
56,58.59
57,24.85
58,29.41
59,118.64
60,6.93
61,57.5
62,41.71
63,31.32
64,110.81
65,25.54
66,21.69
67,97.78
68,17.99
69,15.42
70,33.45
71,58.84
72,27.55
73,34.82
74,74.43
75,41.77
76,-0.33
77,13.58
78,27.18
79,20.24
80,45.99
81,70.05
82,7.95
83,71.76
84,24.44
85,39.91
86,53.16
87,21.28
88,38.96
89,99.13
90,30.8
91,29.94
92,38.9
93,30.82
94,15.87
95,38.78
96,33.22
97,131.65
98,89.99
99,45.57
100,54.11
101,32.68
102,34.71
103,75.31
104,116.52
105,36.8
106,15.18
107,106.8
108,58.13
109,47.95
110,129.53
111,29.82
112,32.43
113,48.66
114,41.14
115,154.79
116,211.47
117,18.75
118,46.66
119,21.44
120,153.58
121,36.55
122,160.96
123,59.4
124,92.12
125,20.1
126,89.42
127,27.86
128,29.51
129,32.61
130,32.05
131,74.96
132,72.93
133,217.13
134,6.58
135,33.97
136,56.54
137,295.07
138,47.82
139,192.66
140,52.01
141,8.66
142,24.24
143,15.98
144,86.29
145,144.25
146,25.41
147,31.89
148,23.57
149,88.58
150,78.56
151,75.41
152,61.54
153,11.54
154,28.26
155,23.81
156,68.18
157,31.81
158,185.16
159,146.79
160,29.71
161,90.59
162,166.47
163,116.86
164,104.06
165,32.63
166,206.63
167,16.03
168,11.1
169,56.52
170,142.89
171,138.23
172,10.12
173,34.81
174,168.51
175,100.7
176,23.54
177,10.48
178,64.7
179,133.05
180,71.53
181,100.19
182,68.28
183,56.99
184,38.4
185,55.62
186,108.36
187,103.42
188,22.33
189,23.68
190,280.82
191,15.05
192,110.76
193,11.55
194,69.43
195,21.42
196,30.85
197,70.34
198,125.82
199,20.32
200,104.73
201,31.34
202,14.47
203,204.09
204,70.82
205,211.55
206,41.16
207,24.88
208,45.22
209,169.09
210,101.82
211,102.45
212,12.83
213,26.65
214,90.72
215,18.62
216,29.92
217,72.73
218,38.26
219,48.13
220,122.77
221,50.6
222,60.35
223,29.65
224,41.5
225,35.95
226,43.23
227,50.42
228,156.0
229,154.03
230,47.76
231,34.58
232,52.13
233,175.03
234,169.47
235,31.67
236,50.84
237,62.85
238,90.3
239,34.98
240,53.93
241,57.66
242,33.27
243,45.02
244,42.95
245,87.42
246,36.41
247,142.51
248,158.02
249,1.12
250,10.8
251,45.09
252,34.72
253,139.74
254,114.96
255,25.82
256,85.61
257,46.21
258,80.84
259,7.53
260,211.9
261,24.76
262,33.37
263,245.16
264,135.22
265,-2.83
266,99.86
267,54.56
268,135.56
269,50.44
270,102.21
271,149.15
272,85.29
273,142.68
274,95.06
275,33.21
276,112.67
277,42.1
278,21.85
279,163.61
280,29.1
281,62.24
282,67.84
283,19.39
284,78.8
285,73.03
286,59.53
287,51.1
288,78.98
289,15.82
290,23.57
291,65.6
292,61.46
293,167.54
294,26.56
295,33.79
296,56.88
297,26.63
298,36.8
299,170.14
300,59.5
301,32.54
302,41.18
303,16.58
304,59.53
305,33.38
306,27.16
307,89.4
308,85.75
309,197.44
310,28.33
311,56.61
312,83.17
313,105.41
314,10.55
315,37.93
316,285.18
317,100.68
318,173.97
319,111.29
320,114.63
321,78.05
322,87.03
323,103.39
324,319.37
325,13.43
326,254.23
327,24.74
328,51.64
329,147.42
330,66.64
331,159.76
332,17.94
333,58.62
334,56.24
335,89.51
336,49.02
337,27.82
338,54.48
339,65.69
340,270.79
341,29.22
342,40.9
343,18.19
344,280.08
345,56.7
346,256.69
347,147.74
348,46.13
349,56.29
350,25.59
351,98.94
352,42.99
353,21.46
354,69.27
355,38.89
356,143.07
357,30.65
358,34.26
359,65.66
360,37.71
361,19.24
362,78.3
363,19.31
364,49.88
365,30.1
366,17.1
367,90.45
368,22.0
369,21.0
370,219.95
371,25.57
372,17.87
373,47.95
374,6.07
375,24.01
376,13.86
377,3.09
378,28.96
379,144.2
380,146.1
381,59.77
382,213.17
383,44.38
384,102.09
385,98.58
386,40.79
387,5.48
388,70.09
389,73.01
390,74.95
391,18.64
392,35.83
393,107.53
394,21.08
395,26.82
396,55.44
397,53.03
398,42.86
399,23.89
400,58.16
401,30.56
402,47.46
403,126.28
404,16.7
405,42.74
406,260.25
407,171.22
408,35.23
409,32.13
410,32.08
411,17.24
412,218.12
413,181.21
414,52.52
415,54.68
416,18.6
417,44.43
418,72.67
419,203.88
420,62.49
421,12.04
422,35.62
423,47.55
424,138.44
425,179.4
426,30.14
427,69.34
428,110.68
429,70.91
430,14.38
431,23.37
432,17.69
433,108.87
434,178.2
435,64.02
436,9.8
437,18.74
438,50.24
439,20.37
440,21.58
441,14.63
442,1.65
443,89.96
444,194.49
445,22.33
446,37.82
447,255.63
448,38.39
449,16.93
450,41.48
451,5.57
452,50.63
453,33.68
454,8.23
455,20.53
456,22.22
457,20.84
458,57.99
459,13.6
460,128.25
461,12.34
462,40.87
463,79.52
464,124.57
465,37.03
466,32.35
467,21.06
468,3.24
469,31.42
470,22.53
471,69.31
472,121.0
473,0.2
474,240.01
475,42.87
476,221.95
477,32.82
478,8.94
479,92.64
480,92.15
481,46.38
482,49.29
483,70.02
484,55.1
485,-1.58
486,1.91
487,7.45
488,232.36
489,40.19
490,45.1
491,46.53
492,214.18
493,56.64
494,98.51
495,18.63
496,39.71
497,55.52
498,49.61
499,258.33
500,63.97
501,33.2
502,30.7
503,17.27
504,33.59
505,83.92
506,81.48
507,186.72
508,147.71
509,35.07
510,92.07
511,7.51
512,15.43
513,20.03
514,39.92
515,-0.23
516,88.99
517,39.84
518,20.34
519,10.31
520,30.65
521,9.03
522,84.77
523,-0.73
524,32.13
525,25.55
526,6.25
527,7.54
528,59.75
529,39.53
530,20.56
531,24.96
532,25.59
533,66.59
534,114.57
535,78.85
536,53.84
537,44.08
538,27.24
539,138.02
540,146.53
541,185.05
542,65.82
543,234.59
544,170.21
545,90.2
546,215.84
547,42.58
548,44.8
549,73.48
550,58.58
551,147.58
552,24.05
553,46.11
554,19.61
555,44.58
556,143.01
557,89.01
558,173.45
559,58.03
560,19.32
561,20.06
562,114.32
563,86.4
564,78.02
565,57.59
566,41.33
567,19.25
568,1.79
569,69.82
570,70.1
571,71.78
572,2.1
573,59.53
574,-3.57
575,276.1
576,12.29
577,7.53
578,27.12
579,25.21
580,134.91
581,108.34
582,229.91
583,309.9
584,156.45
585,290.84
586,209.85
587,-1.77
588,91.58
589,58.65
590,186.7
591,143.3
592,81.08
593,60.83
594,127.33
595,55.18
596,162.03
597,33.94
598,17.85
599,102.82
600,89.02
601,12.63
602,34.54
603,147.0
604,12.24
605,16.33
606,28.5
607,38.4
608,232.02
609,59.46
610,20.78
611,32.31
612,172.02
613,42.55
614,171.17
615,26.51
616,39.31
617,17.92
618,191.15
619,-2.75
620,48.43
621,28.82
622,87.41
623,117.05
624,166.35
625,49.46
626,-1.63
627,104.24
628,155.38
629,52.65
630,20.16
631,17.35
632,172.2
633,67.09
634,133.43
635,124.99
636,199.3
637,234.34
638,84.26
639,22.17
640,7.48
641,12.45
642,122.76
643,12.44
644,245.12
645,52.46
646,21.8
647,9.21
648,352.06
649,7.07
650,56.26
651,62.13
652,23.09
653,63.83
654,-0.71
655,0.1
656,67.65
657,30.79
658,12.91
659,29.24
660,73.07
661,12.81
